d_loss,d_stft_loss,d_wave_loss,epoch,g_feat_loss,g_loss,g_rec_loss,g_stft_loss,g_wave_loss,step,train/encoder_loss
1.4455541372299194,0.0013956173788756132,1.9269403219223022,0,0.005555862095206976,151.6355438232422,146.5679473876953,15.515186309814453,0.8442802429199219,49,151.6355438232422
